frame,ball_x,ball_y
frame_342,4.93,523.3
frame_344,2.33,528.2
frame_346,1919,0
frame_348,1919,0
frame_350,1919,0
frame_352,1919,0
frame_354,54.68,604.56
frame_356,245.73,518.12
frame_358,384.53,460.59
frame_360,485.56,424.57
frame_362,1919,0
frame_364,646.04,368.17
frame_366,701.97,351.72
frame_368,748.46,337.52
frame_370,788.09,330.53
frame_372,823.14,324.1
frame_374,849.72,321.17
frame_376,875.21,318.42
frame_378,900.35,318.03
frame_380,917.79,319.35
frame_382,936.29,322.21
frame_384,952.68,324.73
frame_386,964.34,330.23
frame_388,978.99,334.2
frame_390,989.15,341.26
frame_392,999.75,347.62
frame_394,1009.53,352.66
frame_396,1018.82,359.63
frame_398,1024.14,366.65
frame_400,1919,0
frame_402,1043.55,385.06
frame_404,1047.98,392.08
frame_406,1052.95,401.78
frame_408,1057.21,409.82
frame_410,1063.12,419.29
frame_412,1068.09,428.75
frame_414,1919,0
frame_416,1075.12,445.78
frame_418,1077.93,458.05
frame_420,1081.34,447.68
frame_422,1919,0
frame_424,1086.85,427.71
frame_426,1089.15,418.58
frame_428,1091.04,411.48
frame_430,1094.45,405.72
frame_432,1095.54,397.75
frame_434,1096.72,393.26
frame_436,1099.56,387.11
frame_438,1100.98,383.32
frame_440,1102.87,382.37
frame_442,1103.35,378.59
frame_444,1106.66,377.88
frame_446,1106.9,376.46
frame_448,1109.03,375.51
frame_450,1109.97,374.57
frame_452,1111.63,375.51
frame_454,1112.81,376.93
frame_456,1110.92,373.38
frame_458,1110.92,369.6
frame_460,1110.68,368.41
frame_462,1109.26,365.81
frame_464,1108.08,362.97
frame_466,1108.32,361.55
frame_468,1106.66,359.9
frame_470,1107.13,358.48
frame_472,1105.48,358.48
frame_474,1104.77,359.19
frame_476,1104.06,359.19
frame_478,1103.35,359.9
frame_480,1101.45,361.08
frame_482,1100.27,362.97
frame_484,1100.27,365.34
frame_486,1099.8,367.94
frame_488,1099.32,372.44
frame_490,1098.14,377.4
frame_492,1097.9,382.14
frame_494,1096.25,388.05
frame_496,1096.72,395.86
frame_498,1096.49,405.33
frame_500,1095.07,413.61
frame_502,1094.36,426.38
frame_504,1094.12,435.61
frame_506,1094.12,450.28
frame_508,1093.21,466.93
frame_510,1092.78,483.88
frame_512,1093.05,500.48
frame_514,1091.7,523.36
frame_516,1091.75,545.73
frame_518,1090.9,569.3
frame_520,1093.17,596.84
frame_522,1091.83,589.14
frame_524,1093.5,583.69
frame_526,1095.72,578.2
frame_528,1095.16,573.56
frame_530,1096.01,568.73
frame_532,1097.56,567.56
frame_534,1099.08,567.95
frame_536,1100.76,568.52
frame_538,1100.27,571.86
frame_540,1103.98,576.35
frame_542,1103.81,584.02
frame_544,1106.04,591.09
frame_546,1110.96,602.48
frame_548,1094.59,576.97
frame_550,1066.43,516.95
frame_552,1044.7,469.8
frame_554,1919,0
frame_556,1919,0
frame_558,1919,0
frame_560,976.04,344.2
frame_562,965.52,322.14
frame_564,952.6,303.93
frame_566,940.37,289.64
frame_568,929.37,279.67
frame_570,917.13,270.31
frame_572,909.75,265.2
frame_574,898.67,260.66
frame_576,891.29,256.11
frame_578,882.49,254.41
frame_580,875.96,256.11
frame_582,869.99,256.11
frame_584,861.48,257.82
frame_586,855.23,259.52
frame_588,849.24,264.2
frame_590,843.87,270.03
frame_592,838.07,273.98
frame_594,833.65,279.68
frame_596,826.55,285.36
frame_598,822.58,293.59
frame_600,820.59,299.27
frame_602,814.06,308.64
frame_604,810.65,316.88
frame_606,806.0,326.13
frame_608,802.78,335.42
frame_610,798.16,345.56
frame_612,794.75,353.79
frame_614,790.78,365.72
frame_616,787.94,375.65
frame_618,785.04,387.44
frame_620,780.6,398.7
frame_622,778.47,410.06
frame_624,775.74,421.11
frame_626,1919,0
frame_628,770.72,444.88
frame_630,766.4,437.98
frame_632,767.06,435.9
frame_634,764.51,424.02
frame_636,763.09,414.79
frame_638,762.14,407.69
frame_640,760.25,400.83
frame_642,759.07,394.68
frame_644,757.18,388.05
frame_646,757.11,383.18
frame_648,753.86,379.77
frame_650,754.34,375.99
frame_652,752.92,374.09
frame_654,751.26,371.96
frame_656,750.55,369.79
frame_658,747.95,369.6
frame_660,748.18,369.36
frame_662,747.24,369.36
frame_664,746.29,370.31
frame_666,744.64,371.02
frame_668,743.69,364.63
frame_670,741.8,359.19
frame_672,740.14,354.93
frame_674,736.83,348.77
frame_676,735.41,346.17
frame_678,733.99,342.86
frame_680,730.83,339.79
frame_682,728.99,337.95
frame_684,726.39,336.37
frame_686,723.65,334.62
frame_688,719.71,334.42
frame_690,716.56,336.0
frame_692,712.61,336.79
frame_694,710.44,339.15
frame_696,705.51,343.1
frame_698,700.78,348.62
frame_700,697.43,353.55
frame_702,691.51,360.84
frame_704,687.18,368.93
frame_706,680.47,380.17
frame_708,673.96,393.12
frame_710,667.29,406.15
frame_712,659.92,422.45
frame_714,651.58,444.53
frame_716,642.26,467.1
frame_718,635.45,489.96
frame_720,622.63,521.07
frame_722,610.86,554.43
frame_724,599.57,593.69
frame_726,585.1,639.07
frame_728,572.83,656.65
frame_730,564.21,641.58
frame_732,553.57,628.18
frame_734,541.35,614.13
frame_736,535.34,608.16
frame_738,517.48,592.36
frame_740,504.59,589.88
frame_742,486.8,580.77
frame_744,468.43,578.65
frame_746,450.77,575.12
frame_748,430.28,577.95
frame_750,508.0,524.25
frame_752,500.49,527.65
frame_754,621.04,446.53
frame_756,669.09,416.86
frame_758,704.38,394.84
frame_760,737.62,375.17
frame_762,768.4,358.38
frame_764,792.03,347.62
frame_766,813.48,335.96
frame_768,835.69,327.54
frame_770,852.77,321.56
frame_772,868.16,315.0
frame_774,885.19,312.1
frame_776,898.44,308.55
frame_778,909.56,305.47
frame_780,922.27,304.88
frame_782,932.86,303.86
frame_784,943.12,306.22
frame_786,951.6,306.81
frame_788,962.84,308.19
frame_790,970.13,309.77
frame_792,977.82,312.73
frame_794,987.88,317.26
frame_796,993.4,319.43
frame_798,1000.69,323.77
frame_800,1007.79,329.49
frame_802,1013.51,333.24
frame_804,1019.03,338.76
frame_806,1025.31,343.85
frame_808,1030.99,350.38
frame_810,1035.53,354.93
frame_812,1041.78,363.16
frame_814,1046.32,370.26
frame_816,1051.43,376.22
frame_818,1055.98,382.75
frame_820,1060.8,389.57
frame_822,1063.93,396.95
frame_824,1068.19,404.33
frame_826,1072.73,413.42
frame_828,1076.42,420.23
frame_830,1080.75,429.34
frame_832,1919,0
frame_834,1087.5,446.51
frame_836,1091.4,455.26
frame_838,1094.03,447.6
frame_840,1096.51,441.84
frame_842,1099.65,433.42
frame_844,1101.31,427.11
frame_846,1104.38,421.8
frame_848,1105.86,417.2
frame_850,1108.96,413.09
frame_852,1110.95,409.64
frame_854,1113.09,406.69
frame_856,1116.37,404.06
frame_858,1118.67,401.59
frame_860,1121.8,395.51
frame_862,1127.81,387.09
frame_864,1132.64,377.6
frame_866,1139.76,369.53
frame_868,1143.83,362.09
frame_870,1149.88,355.37
frame_872,1157.17,347.85
frame_874,1164.73,340.73
frame_876,1170.4,333.35
frame_878,1180.91,328.24
frame_880,1186.31,324.26
frame_882,1196.81,318.58
frame_884,1205.97,315.69
frame_886,1215.38,312.2
frame_888,1225.69,310.0
frame_890,1237.53,307.98
frame_892,1248.42,307.46
frame_894,1261.8,307.81
frame_896,1275.18,310.92
frame_898,1288.81,311.2
frame_900,1304.99,317.16
frame_902,1321.46,323.41
frame_904,1338.78,329.94
frame_906,1359.23,340.16
frame_908,1377.68,355.21
frame_910,1401.53,369.41
frame_912,1428.97,388.05
frame_914,1455.59,408.47
frame_916,1488.95,437.75
frame_918,1524.52,469.86
frame_920,1564.29,507.69
frame_922,1605.58,553.85
frame_924,1656.35,606.38
frame_926,1713.32,670.47
frame_928,1779.18,747.19
frame_930,1852.73,843.28
frame_932,1919,0
frame_934,1919,0
frame_936,1919,0
frame_938,1919,0
frame_940,1919,0
frame_942,1919,0
frame_944,1919,0
frame_946,1919,0
frame_948,1919,0
frame_950,1919,0
frame_952,1919,0
frame_954,1919,0
