frame,ball_x,ball_y
frame_092,947.65,223.37
frame_093,933.93,237.09
frame_094,915.47,250.81
frame_095,901.04,265.72
frame_096,879.98,285.36
frame_097,861.29,305.47
frame_098,839.99,326.53
frame_099,819.88,351.14
frame_100,794.56,379.3
frame_101,771.3,406.75
frame_102,745.67,441.69
frame_103,718.65,474.24
frame_104,688.27,514.16
frame_105,664.08,529.49
frame_106,641.59,520.97
frame_107,621.04,516.11
frame_108,597.95,512.23
frame_109,573.6,510.23
frame_110,552.32,508.81
frame_111,524.31,505.74
frame_112,497.66,511.33
frame_113,471.15,514.77
frame_114,439.54,521.66
frame_115,408.72,529.65
frame_116,414.33,512.68
frame_117,481.43,430.31
frame_118,537.43,375.16
frame_119,587.13,330.62
frame_120,619.79,298.14
frame_121,651.61,272.52
frame_122,676.01,254.18
frame_123,698.04,235.64
frame_124,715.96,226.68
frame_125,734.5,218.83
frame_126,744.32,213.43
frame_127,758.05,209.51
frame_128,770.19,208.7
frame_129,778.71,207.28
frame_130,789.59,207.28
frame_131,797.4,208.46
frame_132,804.26,212.01
frame_133,810.65,213.43
frame_134,817.99,217.21
frame_135,822.48,220.53
frame_136,827.52,225.43
frame_137,832.18,230.94
frame_138,834.32,233.57
frame_139,1919,0
frame_140,843.23,250.92
frame_141,846.85,254.84
frame_142,850.17,249.87
frame_143,851.82,238.51
frame_144,854.19,229.28
frame_145,856.32,220.53
frame_146,858.21,213.9
frame_147,860.34,207.28
frame_148,862.47,201.6
frame_149,863.89,198.29
frame_150,865.78,192.84
frame_151,866.73,189.29
frame_152,869.33,187.4
frame_153,870.75,185.03
frame_154,872.17,184.09
frame_155,874.54,182.67
frame_156,875.25,182.91
frame_157,876.9,182.43
frame_158,877.85,183.62
frame_159,879.27,184.32
frame_160,882.15,184.71
frame_161,884.0,181.25
frame_162,888.74,179.12
frame_163,892.76,177.7
frame_164,895.6,176.04
frame_165,900.33,176.75
frame_166,904.82,176.99
frame_167,909.08,178.88
frame_168,914.29,181.01
frame_169,919.29,184.33
frame_170,925.08,189.1
frame_171,929.51,193.53
frame_172,937.3,201.16
frame_173,943.95,207.87
frame_174,951.04,219.47
frame_175,958.81,229.31
frame_176,966.99,242.6
frame_177,976.87,258.95
frame_178,985.05,275.31
frame_179,997.65,296.09
frame_180,1008.53,320.27
frame_181,1021.85,347.54
frame_182,1035.13,378.21
frame_183,1051.49,414.67
frame_184,1066.82,440.22
frame_185,1078.61,436.05
frame_186,1094.08,437.5
frame_187,1110.1,437.16
frame_188,1129.52,441.93
frame_189,1145.42,446.36
frame_190,1168.7,457.71
frame_191,1192.46,472.75
frame_192,1219.67,486.97
frame_193,1250.89,508.18
frame_194,1285.97,534.55
frame_195,1323.92,566.87
frame_196,1289.9,514.43
frame_197,1219.2,425.62
frame_198,1161.66,358.5
frame_199,1125.28,310.23
frame_200,1090.47,275.88
frame_201,1063.12,247.91
frame_202,1040.96,228.45
frame_203,1024.06,213.5
frame_204,1009.24,200.01
frame_205,994.34,192.5
frame_206,980.28,186.38
frame_207,972.78,181.95
frame_208,964.46,178.21
frame_209,956.43,177.86
frame_210,948.93,176.5
frame_211,943.14,177.52
frame_212,937.0,177.52
frame_213,931.89,181.27
frame_214,926.44,182.97
frame_215,923.38,185.02
frame_216,917.58,190.13
frame_217,914.86,193.53
frame_218,911.79,197.96
frame_219,908.38,202.39
frame_220,905.66,207.84
frame_221,902.93,211.93
frame_222,900.55,216.7
frame_223,898.5,221.47
frame_224,896.12,228.63
frame_225,895.06,234.18
frame_226,892.13,228.79
frame_227,891.21,220.98
frame_228,888.55,214.49
frame_229,887.49,208.83
frame_230,886.67,203.1
frame_231,884.19,196.6
frame_232,884.19,190.81
frame_233,888.96,184.68
frame_234,891.69,177.86
frame_235,894.41,171.05
frame_236,899.18,164.23
frame_237,901.91,158.44
frame_238,906.68,154.01
frame_239,910.09,149.92
frame_240,914.86,144.47
frame_241,918.86,140.82
frame_242,923.79,136.06
frame_243,928.89,133.1
frame_244,933.16,130.14
frame_245,938.25,128.66
frame_246,943.84,127.67
frame_247,949.92,127.35
frame_248,955.51,127.35
frame_249,961.92,128.5
frame_250,968.0,130.47
frame_251,974.73,133.59
frame_252,982.78,136.71
frame_253,991.0,143.78
frame_254,999.05,150.35
frame_255,1007.47,157.01
frame_256,1015.65,166.82
frame_257,1025.46,178.68
frame_258,1034.86,189.72
frame_259,1045.08,205.66
frame_260,1056.12,221.2
frame_261,1068.39,240.42
frame_262,1080.25,260.45
frame_263,1091.29,284.99
frame_264,1106.01,312.45
frame_265,1119.98,340.73
frame_266,1137.35,375.48
frame_267,1150.64,412.28
frame_268,1169.04,452.15
frame_269,1185.8,481.62
frame_270,1201.58,472.89
frame_271,1216.42,459.25
frame_272,1234.86,448.56
frame_273,1252.92,439.23
frame_274,1273.53,432.16
frame_275,1295.32,422.74
frame_276,1318.28,416.86
frame_277,1339.71,412.14
frame_278,1369.72,409.17
frame_279,1392.77,407.03
frame_280,1423.56,407.78
frame_281,1462.02,413.07
frame_282,1493.56,423.24
frame_283,1478.3,403.91
frame_284,1345.08,337.28
frame_285,1253.45,300.14
frame_286,1192.41,272.67
frame_287,1144.59,254.35
frame_288,1106.33,242.64
frame_289,1078.41,235.44
frame_290,1053.88,230.67
frame_291,1033.65,225.86
frame_292,1017.3,226.74
frame_293,1002.42,225.9
frame_294,991.86,228.29
frame_295,980.28,229.99
frame_296,971.76,233.74
frame_297,965.29,238.17
frame_298,957.81,241.3
frame_299,952.44,244.19
frame_300,947.66,248.8
frame_301,942.46,254.87
frame_302,938.37,261.0
frame_303,935.64,248.73
frame_304,933.55,250.81
frame_305,928.83,235.1
frame_306,925.76,225.56
frame_307,923.72,220.79
frame_308,921.33,215.34
frame_309,919.29,209.55
frame_310,918.26,206.48
frame_311,916.13,203.92
frame_312,914.61,202.12
frame_313,912.53,199.35
frame_314,910.71,197.41
frame_315,909.45,198.09
frame_316,908.43,198.09
frame_317,907.51,198.55
frame_318,906.14,200.15
frame_319,905.12,200.38
frame_320,901.24,198.55
frame_321,898.5,197.18
frame_322,895.42,195.47
frame_323,891.42,195.05
frame_324,889.29,194.22
frame_325,884.03,192.91
frame_326,881.07,192.74
frame_327,877.46,192.42
frame_328,871.87,192.42
frame_329,868.42,192.42
frame_330,864.31,193.07
frame_331,858.56,194.72
frame_332,854.45,196.36
frame_333,849.03,197.84
frame_334,843.28,200.63
frame_335,837.83,202.89
frame_336,832.21,206.25
frame_337,825.94,210.27
frame_338,818.84,215.11
frame_339,812.18,219.62
frame_340,805.63,226.23
frame_341,798.17,232.51
frame_342,789.68,238.95
frame_343,781.6,247.57
frame_344,772.98,257.7
frame_345,764.73,267.31
frame_346,755.99,278.03
frame_347,745.11,289.86
frame_348,735.17,302.16
frame_349,723.81,317.07
frame_350,711.23,332.05
frame_351,701.57,350.79
frame_352,688.59,371.13
frame_353,676.88,383.5
frame_354,663.2,378.62
frame_355,651.64,378.09
frame_356,634.98,376.16
frame_357,621.9,376.98
frame_358,606.77,377.8
frame_359,590.82,379.44
frame_360,575.7,382.3
frame_361,558.52,387.61
frame_362,542.17,392.93
frame_363,522.95,401.92
frame_364,505.88,409.79
frame_365,487.51,418.27
frame_366,1919,0
frame_367,1919,0
frame_368,423.92,460.66
frame_369,402.73,477.62
frame_370,1919,0
frame_371,484.47,440.82
frame_372,536.26,407.67
frame_373,588.5,381.76
frame_374,633.85,357.66
frame_375,672.62,336.31
frame_376,705.83,320.77
frame_377,739.74,304.52
frame_378,764.47,293.21
frame_379,792.79,283.71
frame_380,816.39,274.97
frame_381,836.74,266.78
frame_382,858.3,259.29
frame_383,874.65,254.18
frame_384,892.03,250.44
frame_385,906.24,246.08
frame_386,922.1,243.95
frame_387,934.64,242.77
frame_388,945.52,240.64
frame_389,956.41,239.46
frame_390,966.58,238.04
frame_391,976.99,239.69
frame_392,985.98,240.17
frame_393,991.76,241.33
frame_394,1003.16,241.92
frame_395,1919,0
frame_396,1014.33,247.48
frame_397,1021.82,250.25
frame_398,1027.58,253.84
frame_399,1033.54,257.25
frame_400,1038.09,256.11
frame_401,1041.52,251.36
frame_402,1045.66,245.81
frame_403,1048.97,241.38
frame_404,1050.87,236.52
frame_405,1054.27,231.98
frame_406,1057.68,230.56
frame_407,1059.95,227.72
frame_408,1062.22,226.02
frame_409,1065.35,224.31
frame_410,1067.62,224.31
frame_411,1069.89,224.03
frame_412,1071.59,224.31
frame_413,1073.86,224.6
frame_414,1076.14,226.58
frame_415,1077.27,227.15
frame_416,1078.41,226.3
frame_417,1080.11,220.62
frame_418,1081.25,219.77
frame_419,1081.81,219.2
frame_420,1082.95,215.23
frame_421,1084.65,213.52
frame_422,1087.62,211.56
frame_423,1088.36,211.16
frame_424,1089.58,210.49
frame_425,1094.56,208.94
frame_426,1096.19,210.16
frame_427,1100.64,210.43
frame_428,1104.37,212.21
frame_429,1108.05,215.07
frame_430,1111.25,216.54
frame_431,1116.23,219.16
frame_432,1121.13,224.06
frame_433,1125.63,231.01
frame_434,1131.77,233.47
frame_435,1138.31,242.05
frame_436,1145.04,250.59
frame_437,1153.84,259.23
frame_438,1160.39,270.68
frame_439,1169.67,281.88
frame_440,1178.79,294.8
frame_441,1187.78,310.34
frame_442,1199.15,329.23
frame_443,1212.13,347.81
frame_444,1224.17,370.93
frame_445,1238.4,394.97
frame_446,1253.68,422.79
frame_447,1270.29,454.83
frame_448,1289.88,488.2
frame_449,1306.6,492.61
frame_450,1326.72,494.08
frame_451,1349.57,496.12
frame_452,1367.72,502.73
frame_453,1396.13,510.78
frame_454,1421.9,521.66
frame_455,1451.34,536.38
frame_456,1483.36,553.98
frame_457,1469.59,516.36
frame_458,1919,0
frame_459,1383.63,393.89
frame_460,1353.02,353.27
frame_461,1329.25,326.34
frame_462,1308.36,306.7
frame_463,1290.82,287.03
frame_464,1276.56,273.98
frame_465,1263.36,263.69
frame_466,1249.52,256.77
frame_467,1243.46,252.77
frame_468,1230.71,248.19
frame_469,1223.76,246.55
frame_470,1217.63,240.83
frame_471,1218.04,242.46
frame_472,1216.4,244.92
frame_473,1218.04,247.78
frame_474,1216.81,251.05
frame_475,1218.45,255.55
frame_476,1216.4,259.23
frame_477,1215.59,263.72
frame_478,1215.99,271.9
frame_479,1215.33,275.23
frame_480,1215.59,286.21
frame_481,1214.36,293.16
frame_482,1213.95,295.62
frame_483,1216.4,289.89
frame_484,1215.99,284.17
frame_485,1215.59,279.26
frame_486,1215.59,275.17
frame_487,1217.22,273.95
frame_488,1217.22,271.49
frame_489,1218.04,269.86
frame_490,1218.1,269.36
frame_491,1217.63,269.86
frame_492,1218.04,269.86
frame_493,1217.72,270.72
frame_494,1218.48,274.32
frame_495,1218.45,274.36
frame_496,1218.27,277.42
frame_497,1218.04,284.17
frame_498,1216.81,288.67
frame_499,1216.81,293.98
frame_500,1217.63,300.11
frame_501,1215.99,301.75
frame_502,1217.52,297.69
frame_503,1218.27,294.39
frame_504,1217.63,290.71
frame_505,1217.95,290.07
frame_506,1218.45,287.85
frame_507,1217.22,287.85
frame_508,1217.63,287.44
frame_509,1217.63,287.44
frame_510,1217.22,289.07
frame_511,1217.63,290.3
frame_512,1216.81,293.98
